date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,OT
2015-12-21 17:00:00,185.0,15.0,112.0,2800.0,2.0,1.6,1022.4,-5.1,0.0,0.3,185.0
2015-12-21 18:00:00,182.0,7.0,105.0,2900.0,2.0,-1.1,1023.1,-5.3,0.0,0.1,182.0
2015-12-21 19:00:00,250.0,7.0,138.0,4600.0,2.0,-0.1,1024.1,-4.4,0.0,1.1,250.0
2015-12-21 20:00:00,375.0,7.0,176.0,5300.0,2.0,0.7,1024.5,-3.2,0.0,1.1,375.0
2015-12-21 21:00:00,392.0,5.0,158.0,5200.0,2.0,-2.3,1024.8,-4.0,0.0,0.9,392.0
2015-12-21 22:00:00,378.0,5.0,141.0,5400.0,2.0,-2.6,1025.0,-3.7,0.0,1.1,378.0
2015-12-21 23:00:00,369.0,5.0,119.0,5400.0,2.0,-3.4,1025.0,-4.2,0.0,0.8,369.0
2015-12-22 00:00:00,357.0,4.0,119.0,5400.0,2.0,-3.8,1025.1,-4.8,0.0,0.9,357.0
2015-12-22 01:00:00,345.0,6.0,121.0,6000.0,2.0,-3.1,1025.0,-3.9,0.0,0.8,345.0
2015-12-22 02:00:00,325.0,7.0,124.0,6300.0,2.0,-3.0,1024.9,-4.3,0.0,0.7,325.0
2015-12-22 03:00:00,310.0,7.0,108.0,6000.0,2.0,-3.5,1024.9,-4.9,0.0,0.5,310.0
2015-12-22 04:00:00,301.0,6.0,90.0,5100.0,2.0,-4.0,1024.7,-5.0,0.0,0.1,301.0
2015-12-22 05:00:00,261.0,4.0,69.0,4300.0,2.0,-4.7,1024.4,-5.5,0.0,0.8,261.0
2015-12-22 06:00:00,209.0,3.0,59.0,3400.0,2.0,-4.6,1024.1,-5.0,0.0,2.0,209.0
2015-12-22 07:00:00,167.0,2.0,59.0,2700.0,2.0,-5.1,1024.6,-5.6,0.0,1.0,167.0
2015-12-22 08:00:00,163.0,3.0,68.0,3100.0,2.0,-4.8,1024.8,-6.2,0.0,1.0,163.0
2015-12-22 09:00:00,211.0,4.0,76.0,4100.0,2.0,-4.2,1025.6,-5.7,0.0,1.1,211.0
2015-12-22 10:00:00,175.0,7.0,76.0,3200.0,2.0,-3.0,1025.9,-5.6,0.0,1.5,175.0
2015-12-22 11:00:00,188.0,16.0,98.0,3300.0,4.0,-2.0,1025.6,-4.8,0.0,1.0,188.0
2015-12-22 12:00:00,305.0,28.0,121.0,4600.0,4.0,-1.0,1024.6,-3.8,0.0,1.0,305.0
2015-12-22 13:00:00,391.0,44.0,140.0,6000.0,4.0,-0.3,1023.4,-3.5,0.0,1.2,391.0
2015-12-22 14:00:00,412.0,50.0,150.0,6600.0,4.0,0.1,1022.5,-3.3,0.0,1.6,412.0
2015-12-22 15:00:00,478.0,49.0,156.0,8100.0,3.0,-0.1,1022.0,-3.1,0.0,1.4,475.0
2015-12-22 16:00:00,577.0,32.0,148.0,9500.0,2.0,-1.6,1022.3,-2.7,0.0,2.5,569.0
2015-12-22 17:00:00,478.0,17.0,134.0,7800.0,2.0,-2.2,1022.2,-2.5,0.0,0.8,478.0
2015-12-22 18:00:00,442.0,17.0,132.0,7500.0,2.0,-2.1,1022.1,-2.1,0.0,1.2,442.0
2015-12-22 19:00:00,455.0,20.0,135.0,7300.0,2.0,-1.4,1022.1,-1.4,0.0,1.5,455.0
2015-12-22 20:00:00,447.0,20.0,131.0,6900.0,2.0,-1.1,1022.7,-1.1,0.0,1.1,447.0
2015-12-22 21:00:00,416.0,21.0,129.0,6700.0,2.0,-1.1,1023.0,-1.1,0.0,0.9,416.0
2015-12-22 22:00:00,381.0,12.0,100.0,6300.0,2.0,-1.6,1022.9,-1.6,0.0,1.8,381.0
2015-12-22 23:00:00,329.0,9.0,101.0,6100.0,2.0,-1.8,1023.3,-1.8,0.0,1.1,328.0
2015-12-23 00:00:00,300.0,8.0,83.0,5800.0,2.0,-2.2,1023.3,-2.2,0.0,1.7,300.0
2015-12-23 01:00:00,299.0,8.0,79.0,5800.0,2.0,-2.4,1022.8,-2.4,0.0,0.8,299.0
2015-12-23 02:00:00,295.0,4.0,85.0,6000.0,2.0,-2.6,1022.7,-2.6,0.0,1.1,293.0
2015-12-23 03:00:00,313.0,4.0,85.0,6500.0,2.0,-2.9,1022.6,-2.9,0.0,1.4,312.0
2015-12-23 04:00:00,334.0,5.0,97.0,6900.0,3.0,-3.3,1022.3,-3.3,0.0,1.6,328.0
2015-12-23 05:00:00,362.0,6.0,111.0,7100.0,3.0,-3.6,1022.1,-3.6,0.0,0.7,362.0
2015-12-23 06:00:00,357.0,7.0,121.0,7300.0,3.0,-3.7,1021.8,-3.7,0.0,0.9,351.0
2015-12-23 07:00:00,337.0,7.0,111.0,7000.0,2.0,-4.6,1022.3,-4.6,0.0,0.6,337.0
2015-12-23 08:00:00,310.0,4.0,92.0,6600.0,2.0,-5.1,1022.6,-5.1,0.0,0.9,310.0
2015-12-23 09:00:00,274.0,3.0,86.0,5900.0,2.0,-3.4,1023.3,-3.4,0.0,0.9,274.0
2015-12-23 10:00:00,282.0,10.0,102.0,5400.0,3.0,-1.7,1023.7,-2.8,0.0,1.0,282.0
2015-12-23 11:00:00,284.0,24.0,107.0,4200.0,5.0,0.8,1023.5,-3.1,0.0,0.7,284.0
2015-12-23 12:00:00,194.0,32.0,82.0,2400.0,22.0,2.8,1023.0,-4.2,0.0,1.4,194.0
2015-12-23 13:00:00,161.0,29.0,77.0,2000.0,33.0,5.9,1021.7,-5.7,0.0,2.0,161.0
2015-12-23 14:00:00,127.0,26.0,66.0,1500.0,43.0,6.8,1021.3,-6.9,0.0,2.6,127.0
2015-12-23 15:00:00,93.0,22.0,60.0,1200.0,49.0,7.1,1020.9,-7.4,0.0,1.5,93.0
2015-12-23 16:00:00,82.0,19.0,64.0,1200.0,44.0,5.6,1020.7,-7.0,0.0,1.2,82.0
2015-12-23 17:00:00,79.0,12.0,74.0,1200.0,22.0,2.3,1021.1,-6.6,0.0,0.9,79.0
2015-12-23 18:00:00,266.0,6.0,176.0,4800.0,3.0,0.4,1022.0,-5.6,0.0,0.5,236.0
2015-12-23 19:00:00,370.0,3.0,218.0,5900.0,2.0,-0.5,1022.3,-5.9,0.0,0.5,370.0
2015-12-23 20:00:00,380.0,2.0,202.0,6000.0,2.0,-1.4,1022.2,-5.3,0.0,0.5,380.0
2015-12-23 21:00:00,393.0,3.0,190.0,7100.0,2.0,-1.6,1022.5,-4.4,0.0,0.1,393.0
2015-12-23 22:00:00,388.0,3.0,171.0,7800.0,2.0,-0.5,1023.1,-5.3,0.0,1.0,388.0
2015-12-23 23:00:00,377.0,5.0,179.0,7700.0,2.0,-1.0,1023.6,-5.8,0.0,0.9,377.0
2015-12-24 00:00:00,271.0,5.0,137.0,5400.0,2.0,1.4,1023.6,-8.4,0.0,1.6,271.0
2015-12-24 01:00:00,118.0,11.0,96.0,2100.0,2.0,1.3,1023.4,-8.0,0.0,1.2,118.0
2015-12-24 02:00:00,61.0,14.0,88.0,1200.0,3.0,1.5,1023.0,-8.3,0.0,0.7,61.0
2015-12-24 03:00:00,57.0,11.0,79.0,1000.0,8.0,1.7,1022.9,-9.3,0.0,1.6,57.0
2015-12-24 04:00:00,44.0,6.0,73.0,1000.0,5.0,1.1,1022.4,-9.5,0.0,1.4,44.0
2015-12-24 05:00:00,38.0,5.0,59.0,900.0,15.0,-0.4,1022.1,-9.8,0.0,1.2,38.0
2015-12-24 06:00:00,31.0,6.0,49.0,700.0,26.0,-1.3,1022.5,-9.2,0.0,1.4,31.0
2015-12-24 07:00:00,32.0,3.0,64.0,800.0,9.0,-2.3,1023.4,-9.2,0.0,0.9,32.0
2015-12-24 08:00:00,41.0,2.0,72.0,1200.0,2.0,-3.7,1023.9,-8.6,0.0,0.6,41.0
2015-12-24 09:00:00,48.0,3.0,72.0,1300.0,2.0,-1.0,1024.3,-8.2,0.0,1.0,40.0
2015-12-24 10:00:00,56.0,11.0,81.0,1500.0,4.0,1.0,1024.7,-8.5,0.0,1.3,56.0
2015-12-24 11:00:00,64.0,16.0,91.0,1600.0,8.0,2.5,1024.8,-8.0,0.0,1.3,64.0
2015-12-24 12:00:00,151.0,34.0,91.0,3100.0,11.0,3.8,1023.8,-8.3,0.0,0.9,64.0
2015-12-24 13:00:00,97.0,26.0,91.0,2000.0,30.0,4.8,1022.7,-8.3,0.0,2.4,79.0
2015-12-24 14:00:00,33.0,9.0,91.0,600.0,67.0,5.6,1021.9,-11.5,0.0,2.5,33.0
2015-12-24 15:00:00,63.0,14.0,91.0,1200.0,54.0,5.1,1022.0,-11.5,0.0,4.1,43.0
2015-12-24 16:00:00,443.0,14.0,91.0,5400.0,5.0,4.9,1022.4,-11.7,0.0,2.8,399.0
2015-12-24 17:00:00,429.0,6.0,91.0,5600.0,2.0,3.8,1022.7,-11.8,0.0,3.0,429.0
2015-12-24 18:00:00,408.0,2.0,91.0,5800.0,2.0,3.4,1022.7,-11.4,0.0,1.7,408.0
2015-12-24 19:00:00,379.0,3.0,91.0,6400.0,2.0,3.1,1022.7,-11.3,0.0,1.7,379.0
2015-12-24 20:00:00,418.0,3.0,91.0,7500.0,3.0,-0.9,1022.7,-3.8,0.0,1.8,396.0
2015-12-24 21:00:00,439.0,3.0,91.0,7900.0,2.0,-2.3,1022.5,-3.4,0.0,0.7,410.0
2015-12-24 22:00:00,439.0,2.0,91.0,7900.0,2.0,-2.6,1022.2,-3.4,0.0,0.3,418.0
2015-12-24 23:00:00,462.0,3.0,91.0,8600.0,2.0,-1.6,1021.6,-4.0,0.0,1.6,428.0
2015-12-25 00:00:00,470.0,2.0,91.0,8700.0,2.0,-2.1,1021.2,-4.0,0.0,1.2,453.0
2015-12-25 01:00:00,496.0,2.0,91.0,9200.0,2.0,-2.6,1020.7,-3.9,0.0,0.4,470.0
2015-12-25 02:00:00,523.0,4.0,91.0,9700.0,2.0,-3.1,1019.7,-3.5,0.0,2.5,523.0
2015-12-25 03:00:00,561.0,4.0,91.0,9800.0,2.0,-4.8,1019.4,-4.8,0.0,1.5,561.0
2015-12-25 04:00:00,566.0,6.0,91.0,9900.0,6.0,-3.7,1017.5,-3.7,0.0,1.0,566.0
2015-12-25 05:00:00,559.0,5.0,91.0,9300.0,4.0,-3.6,1017.2,-3.6,0.0,1.8,559.0
2015-12-25 06:00:00,571.0,6.0,91.0,8700.0,5.0,-3.4,1016.6,-3.4,0.0,1.0,571.0
2015-12-25 07:00:00,572.0,8.0,91.0,9900.0,5.0,-3.4,1016.1,-3.4,0.0,1.3,572.0
2015-12-25 08:00:00,542.0,10.0,91.0,9100.0,5.0,-3.3,1015.9,-3.3,0.0,1.2,542.0
2015-12-25 09:00:00,506.0,9.0,91.0,8800.0,5.0,-3.6,1016.0,-3.7,0.0,1.5,506.0
2015-12-25 10:00:00,497.0,8.0,91.0,8200.0,5.0,-3.8,1016.2,-3.9,0.0,1.5,497.0
2015-12-25 11:00:00,493.0,8.0,91.0,8000.0,5.0,-3.6,1015.4,-3.9,0.0,1.2,493.0
2015-12-25 12:00:00,541.0,8.0,91.0,8200.0,6.0,-3.1,1013.9,-4.1,0.0,1.7,541.0
2015-12-25 13:00:00,590.0,10.0,157.0,8400.0,6.0,-2.3,1012.4,-4.0,0.0,1.8,590.0
2015-12-25 14:00:00,618.0,11.0,176.0,8300.0,7.0,-2.0,1011.7,-4.0,0.0,2.4,618.0
2015-12-25 15:00:00,631.0,9.0,190.0,8100.0,6.0,-1.4,1011.7,-3.9,0.0,1.1,631.0
2015-12-25 16:00:00,553.0,9.0,167.0,7100.0,5.0,-2.1,1011.8,-3.8,0.0,1.5,553.0
2015-12-25 17:00:00,453.0,7.0,141.0,6200.0,3.0,-3.0,1012.4,-4.0,0.0,1.2,453.0
2015-12-25 18:00:00,431.0,6.0,131.0,6200.0,3.0,-3.6,1012.8,-4.0,0.0,1.0,419.0
2015-12-25 19:00:00,414.0,5.0,119.0,6200.0,3.0,-3.7,1012.9,-3.8,0.0,1.0,394.0
2015-12-25 20:00:00,407.0,4.0,109.0,6300.0,3.0,-3.7,1012.9,-3.7,0.0,1.4,367.0
2015-12-25 21:00:00,418.0,4.0,108.0,6500.0,3.0,-3.5,1012.8,-3.5,0.0,1.4,364.0
2015-12-25 22:00:00,437.0,5.0,111.0,6700.0,3.0,-3.3,1012.7,-3.3,0.0,0.8,365.0
2015-12-25 23:00:00,422.0,4.0,101.0,6800.0,3.0,-3.5,1012.8,-3.5,0.0,1.0,376.0
2015-12-26 00:00:00,408.0,5.0,99.0,7000.0,3.0,-3.6,1012.8,-3.6,0.0,1.4,378.0
2015-12-26 01:00:00,409.0,5.0,102.0,7100.0,4.0,-3.5,1013.0,-3.5,0.0,1.2,377.0
2015-12-26 02:00:00,414.0,6.0,107.0,7300.0,4.0,-3.5,1013.1,-3.5,0.0,1.0,378.0
2015-12-26 03:00:00,427.0,6.0,118.0,7600.0,3.0,-3.9,1013.1,-3.9,0.0,1.6,390.0
2015-12-26 04:00:00,434.0,6.0,129.0,7800.0,4.0,-4.2,1013.3,-4.2,0.0,2.0,391.0
2015-12-26 05:00:00,452.0,6.0,138.0,8000.0,4.0,-4.2,1013.3,-4.2,0.0,1.7,409.0
2015-12-26 06:00:00,442.0,6.0,129.0,8100.0,3.0,-4.4,1014.1,-4.4,0.0,1.6,415.0
2015-12-26 07:00:00,469.0,7.0,138.0,8200.0,4.0,-5.0,1015.3,-5.0,0.0,1.7,403.0
2015-12-26 08:00:00,443.0,7.0,135.0,7600.0,3.0,-5.0,1016.4,-5.0,0.0,1.8,356.0
2015-12-26 09:00:00,349.0,7.0,122.0,6200.0,3.0,-4.6,1018.4,-4.6,0.0,1.9,286.0
2015-12-26 10:00:00,349.0,7.0,126.0,5900.0,4.0,-4.9,1020.2,-4.9,0.0,3.2,303.0
2015-12-26 11:00:00,327.0,6.0,106.0,6200.0,4.0,-3.9,1021.3,-4.0,0.0,2.5,316.0
2015-12-26 12:00:00,304.0,9.0,93.0,6900.0,3.0,-3.1,1021.6,-4.5,0.0,1.8,289.0
2015-12-26 13:00:00,244.0,9.0,76.0,5100.0,5.0,-1.9,1021.8,-4.6,0.0,1.8,244.0
2015-12-26 14:00:00,116.0,11.0,44.0,1500.0,20.0,-0.9,1022.1,-5.1,0.0,0.5,116.0
2015-12-26 15:00:00,84.0,13.0,45.0,1100.0,24.0,-0.6,1023.0,-5.4,0.0,2.0,84.0
2015-12-26 16:00:00,121.0,12.0,66.0,2100.0,13.0,-0.6,1024.1,-6.0,0.0,0.5,121.0
2015-12-26 17:00:00,158.0,10.0,78.0,2600.0,3.0,-1.2,1025.3,-4.5,0.0,1.2,158.0
2015-12-26 18:00:00,136.0,9.0,75.0,2200.0,2.0,-1.6,1026.7,-4.3,0.0,1.4,136.0
2015-12-26 19:00:00,121.0,8.0,74.0,2100.0,2.0,-1.5,1028.2,-4.7,0.0,1.3,121.0
2015-12-26 20:00:00,117.0,13.0,78.0,2200.0,3.0,-1.8,1029.6,-4.3,0.0,1.3,117.0
2015-12-26 21:00:00,73.0,16.0,62.0,1100.0,9.0,-2.5,1030.9,-8.2,0.0,3.1,73.0
2015-12-26 22:00:00,48.0,16.0,57.0,900.0,12.0,-3.4,1032.2,-9.2,0.0,3.1,48.0
2015-12-26 23:00:00,46.0,18.0,53.0,1000.0,15.0,-3.8,1032.9,-10.4,0.0,1.4,46.0
2015-12-27 00:00:00,34.0,14.0,40.0,900.0,27.0,-4.1,1033.5,-10.7,0.0,2.4,34.0
2015-12-27 01:00:00,33.0,12.0,44.0,800.0,22.0,-3.6,1033.8,-9.6,0.0,1.7,33.0
2015-12-27 02:00:00,33.0,10.0,51.0,900.0,15.0,-4.1,1034.4,-8.2,0.0,2.0,33.0
2015-12-27 03:00:00,28.0,9.0,47.0,900.0,17.0,-4.6,1034.7,-7.0,0.0,1.5,28.0
2015-12-27 04:00:00,26.0,6.0,42.0,800.0,19.0,-5.1,1034.6,-7.7,0.1,1.4,26.0
2015-12-27 05:00:00,22.0,5.0,37.0,800.0,22.0,-5.6,1034.5,-8.3,0.0,1.2,22.0
2015-12-27 06:00:00,25.0,5.0,52.0,900.0,7.0,-5.7,1034.7,-7.8,0.0,1.3,25.0
2015-12-27 07:00:00,29.0,6.0,57.0,1100.0,2.0,-6.5,1035.0,-15.2,0.0,1.4,29.0
2015-12-27 08:00:00,29.0,7.0,60.0,1100.0,2.0,-6.6,1035.4,-17.1,0.0,1.3,29.0
2015-12-27 09:00:00,18.0,8.0,68.0,1000.0,3.0,-6.5,1035.8,-16.8,0.0,1.5,18.0
2015-12-27 10:00:00,17.0,8.0,66.0,1200.0,5.0,-6.5,1036.3,-17.3,0.0,1.6,17.0
2015-12-27 11:00:00,32.0,11.0,60.0,1300.0,8.0,-5.6,1036.1,-14.4,0.0,1.4,32.0
2015-12-27 12:00:00,47.0,13.0,55.0,1400.0,12.0,-5.3,1035.3,-14.1,0.0,1.0,47.0
2015-12-27 13:00:00,45.0,18.0,49.0,1200.0,20.0,-4.9,1034.2,-11.9,0.0,1.4,45.0
2015-12-27 14:00:00,50.0,15.0,41.0,1100.0,25.0,-4.5,1033.6,-12.9,0.0,1.0,50.0
2015-12-27 15:00:00,52.0,14.0,40.0,1000.0,27.0,-4.4,1033.4,-12.1,0.0,1.2,52.0
2015-12-27 16:00:00,64.0,17.0,45.0,1100.0,23.0,-4.7,1033.6,-13.3,0.0,1.6,64.0
2015-12-27 17:00:00,64.0,16.0,50.0,1100.0,17.0,-4.8,1033.7,-12.9,0.0,1.7,64.0
2015-12-27 18:00:00,65.0,15.0,57.0,1100.0,8.0,-5.4,1033.6,-12.6,0.0,0.9,65.0
2015-12-27 19:00:00,70.0,14.0,59.0,1200.0,5.0,-5.4,1033.6,-12.2,0.0,1.0,70.0
2015-12-27 20:00:00,79.0,13.0,56.0,1100.0,7.0,-6.1,1033.6,-11.6,0.0,1.1,79.0
2015-12-27 21:00:00,79.0,10.0,56.0,1100.0,4.0,-6.1,1033.8,-12.2,0.0,1.3,79.0
2015-12-27 22:00:00,74.0,5.0,54.0,1100.0,2.0,-6.6,1033.7,-12.1,0.0,0.6,74.0
2015-12-27 23:00:00,81.0,7.0,61.0,1800.0,2.0,-7.3,1033.7,-11.5,0.0,1.0,81.0
2015-12-28 00:00:00,94.0,6.0,66.0,2400.0,2.0,-7.6,1033.2,-11.4,0.0,0.9,94.0
2015-12-28 01:00:00,92.0,4.0,66.0,2500.0,2.0,-7.7,1033.0,-11.2,0.0,1.5,92.0
2015-12-28 02:00:00,96.0,4.0,66.0,2700.0,2.0,-7.7,1032.9,-11.7,0.0,0.9,96.0
2015-12-28 03:00:00,107.0,3.0,65.0,3000.0,2.0,-7.3,1032.6,-11.7,0.0,1.5,107.0
2015-12-28 04:00:00,100.0,4.0,66.0,3000.0,2.0,-7.6,1032.1,-12.1,0.0,1.4,100.0
2015-12-28 05:00:00,73.0,3.0,58.0,2000.0,2.0,-8.5,1032.0,-12.5,0.0,1.0,73.0
2015-12-28 06:00:00,62.0,2.0,52.0,1600.0,2.0,-9.5,1032.0,-12.5,0.0,0.7,62.0
2015-12-28 07:00:00,60.0,2.0,48.0,1600.0,2.0,-9.6,1032.1,-11.5,0.0,1.4,60.0
2015-12-28 08:00:00,61.0,2.0,49.0,1600.0,2.0,-8.7,1032.6,-11.2,0.0,1.1,61.0
2015-12-28 09:00:00,70.0,3.0,50.0,1800.0,2.0,-6.6,1033.0,-12.5,0.0,1.7,67.0
2015-12-28 10:00:00,77.0,16.0,74.0,2500.0,4.0,-4.5,1033.3,-13.4,0.0,2.1,77.0
2015-12-28 11:00:00,123.0,24.0,97.0,3500.0,5.0,-3.1,1032.7,-13.1,0.0,2.0,123.0
2015-12-28 12:00:00,89.0,18.0,82.0,2100.0,8.0,-0.8,1031.6,-11.6,0.0,1.4,89.0
2015-12-28 13:00:00,65.0,14.0,73.0,1600.0,15.0,1.6,1030.4,-11.6,0.0,1.0,65.0
2015-12-28 14:00:00,61.0,17.0,68.0,1400.0,21.0,2.4,1029.7,-11.2,0.0,1.1,61.0
2015-12-28 15:00:00,67.0,24.0,81.0,1700.0,16.0,3.9,1029.2,-11.3,0.0,1.0,67.0
2015-12-28 16:00:00,137.0,30.0,120.0,2500.0,5.0,3.3,1028.8,-10.0,0.0,1.7,111.0
2015-12-28 17:00:00,143.0,24.0,118.0,2500.0,3.0,1.7,1028.7,-9.0,0.0,1.8,119.0
2015-12-28 18:00:00,136.0,16.0,109.0,2300.0,2.0,0.8,1028.9,-8.2,0.0,1.6,128.0
2015-12-28 19:00:00,144.0,10.0,110.0,2500.0,2.0,-1.3,1029.1,-7.9,0.0,0.7,144.0
2015-12-28 20:00:00,154.0,10.0,106.0,2500.0,2.0,-0.9,1029.1,-7.5,0.0,1.3,154.0
2015-12-28 21:00:00,173.0,9.0,101.0,2900.0,2.0,-0.4,1029.0,-7.0,0.0,0.9,173.0
2015-12-28 22:00:00,195.0,8.0,100.0,3200.0,2.0,-1.7,1028.7,-6.6,0.0,1.2,195.0
2015-12-28 23:00:00,231.0,7.0,103.0,3500.0,2.0,-2.9,1028.6,-6.5,0.0,0.9,231.0
2015-12-29 00:00:00,259.0,5.0,99.0,3700.0,2.0,-3.2,1028.2,-6.5,0.0,1.0,259.0
2015-12-29 01:00:00,276.0,4.0,88.0,3800.0,2.0,-3.1,1027.8,-6.2,0.0,0.9,276.0
2015-12-29 02:00:00,282.0,3.0,83.0,3900.0,2.0,-2.9,1027.6,-5.9,0.0,1.0,282.0
2015-12-29 03:00:00,293.0,2.0,80.0,4100.0,2.0,-2.8,1027.2,-5.3,0.0,0.4,293.0
2015-12-29 04:00:00,299.0,2.0,86.0,4400.0,4.0,-3.2,1026.5,-5.8,0.0,1.4,299.0
2015-12-29 05:00:00,277.0,5.0,105.0,5400.0,4.0,-4.9,1026.1,-6.7,0.0,1.2,277.0
2015-12-29 06:00:00,264.0,8.0,111.0,6000.0,5.0,-5.9,1025.9,-7.4,0.0,0.9,264.0
2015-12-29 07:00:00,268.0,7.0,102.0,6300.0,4.0,-6.0,1025.9,-7.5,0.0,0.9,268.0
2015-12-29 08:00:00,266.0,6.0,95.0,6200.0,4.0,-6.8,1025.8,-7.9,0.0,0.4,266.0
2015-12-29 09:00:00,281.0,5.0,95.0,5400.0,4.0,-5.1,1026.0,-6.8,0.0,0.8,277.0
2015-12-29 10:00:00,242.0,10.0,99.0,4500.0,4.0,-2.5,1025.9,-7.6,0.0,1.0,242.0
2015-12-29 11:00:00,230.0,30.0,119.0,3800.0,5.0,-0.8,1025.1,-7.4,0.0,1.6,230.0
2015-12-29 12:00:00,239.0,35.0,125.0,3400.0,6.0,0.4,1024.0,-7.1,0.0,1.3,239.0
2015-12-29 13:00:00,240.0,39.0,129.0,3300.0,8.0,1.5,1022.7,-6.3,0.0,1.2,240.0
2015-12-29 14:00:00,238.0,42.0,129.0,3200.0,10.0,2.6,1022.0,-5.3,0.0,1.1,238.0
2015-12-29 15:00:00,268.0,45.0,143.0,3500.0,8.0,2.5,1021.8,-5.6,0.0,1.1,259.0
2015-12-29 16:00:00,306.0,44.0,156.0,3900.0,5.0,1.9,1022.1,-5.3,0.0,1.1,296.0
2015-12-29 17:00:00,340.0,27.0,152.0,4400.0,3.0,0.3,1022.3,-5.3,0.0,1.0,322.0
2015-12-29 18:00:00,379.0,14.0,154.0,5000.0,3.0,-0.4,1022.8,-5.0,0.0,0.8,369.0
2015-12-29 19:00:00,472.0,16.0,166.0,6000.0,4.0,-1.1,1023.4,-4.8,0.0,0.7,457.0
2015-12-29 20:00:00,488.0,10.0,168.0,6400.0,3.0,-2.1,1023.6,-4.9,0.0,1.1,488.0
2015-12-29 21:00:00,488.0,7.0,147.0,6300.0,3.0,-2.3,1023.7,-4.6,0.0,0.8,488.0
2015-12-29 22:00:00,497.0,7.0,146.0,6600.0,3.0,-3.0,1024.1,-4.7,0.0,0.7,497.0
2015-12-29 23:00:00,496.0,6.0,133.0,6700.0,3.0,-3.5,1024.1,-4.6,0.0,0.2,496.0
2015-12-30 00:00:00,479.0,5.0,132.0,6300.0,3.0,-2.9,1023.9,-4.3,0.0,1.4,479.0
2015-12-30 01:00:00,471.0,6.0,133.0,6600.0,3.0,-3.9,1024.0,-4.9,0.0,1.1,471.0
2015-12-30 02:00:00,398.0,6.0,130.0,6500.0,3.0,-4.3,1024.3,-5.0,0.0,1.1,398.0
2015-12-30 03:00:00,199.0,13.0,100.0,3200.0,3.0,-0.4,1024.1,-5.2,0.0,1.9,199.0
2015-12-30 04:00:00,69.0,10.0,85.0,1700.0,2.0,-1.8,1023.9,-5.5,0.0,0.8,69.0
2015-12-30 05:00:00,62.0,10.0,69.0,1500.0,7.0,-3.4,1024.3,-5.7,0.0,0.9,62.0
2015-12-30 06:00:00,27.0,12.0,61.0,1100.0,13.0,-3.0,1024.6,-5.8,0.0,2.1,27.0
2015-12-30 07:00:00,20.0,5.0,54.0,900.0,10.0,-4.4,1024.9,-7.0,0.0,1.2,20.0
2015-12-30 08:00:00,5.0,9.0,52.0,800.0,21.0,1.2,1025.9,-9.7,0.0,4.3,5.0
2015-12-30 09:00:00,7.0,6.0,44.0,700.0,31.0,2.1,1026.9,-10.1,0.0,3.4,7.0
2015-12-30 10:00:00,16.0,7.0,34.0,700.0,44.0,3.0,1027.3,-10.0,0.0,3.3,16.0
2015-12-30 11:00:00,7.0,5.0,28.0,600.0,54.0,3.6,1027.1,-10.1,0.0,3.4,7.0
2015-12-30 12:00:00,10.0,6.0,26.0,600.0,59.0,4.1,1026.7,-10.8,0.0,4.1,10.0
2015-12-30 13:00:00,16.0,6.0,25.0,600.0,62.0,4.7,1026.0,-10.6,0.0,3.6,16.0
2015-12-30 14:00:00,16.0,5.0,23.0,600.0,67.0,5.0,1025.9,-10.8,0.0,4.9,16.0
2015-12-30 15:00:00,14.0,4.0,25.0,600.0,67.0,5.2,1026.1,-10.6,0.0,4.8,14.0
2015-12-30 16:00:00,8.0,3.0,28.0,500.0,63.0,4.8,1026.2,-10.9,0.0,4.0,8.0
2015-12-30 17:00:00,8.0,3.0,33.0,600.0,57.0,4.2,1026.6,-10.7,0.0,3.8,8.0
2015-12-30 18:00:00,10.0,4.0,45.0,700.0,43.0,3.8,1027.4,-10.7,0.0,2.7,10.0
2015-12-30 19:00:00,19.0,13.0,62.0,900.0,25.0,3.5,1028.3,-10.6,0.0,1.7,19.0
2015-12-30 20:00:00,20.0,14.0,71.0,1000.0,16.0,2.6,1029.1,-10.3,0.0,1.6,20.0
2015-12-30 21:00:00,24.0,13.0,75.0,1000.0,9.0,1.3,1029.6,-10.5,0.0,2.2,24.0
2015-12-30 22:00:00,13.0,13.0,60.0,800.0,22.0,0.2,1030.0,-11.2,0.0,1.3,13.0
2015-12-30 23:00:00,18.0,11.0,65.0,800.0,11.0,-0.5,1030.3,-11.3,0.0,1.5,18.0
2015-12-31 00:00:00,18.0,12.0,66.0,900.0,9.0,-1.4,1030.2,-11.3,0.0,0.9,18.0
2015-12-31 01:00:00,16.0,12.0,53.0,700.0,22.0,-1.6,1030.2,-10.2,0.0,0.8,16.0
2015-12-31 02:00:00,26.0,4.0,61.0,800.0,7.0,-1.6,1030.4,-10.7,0.0,1.6,26.0
2015-12-31 03:00:00,26.0,4.0,63.0,1000.0,3.0,-3.0,1030.5,-10.3,0.0,1.1,26.0
2015-12-31 04:00:00,30.0,4.0,65.0,1000.0,2.0,-2.4,1030.4,-10.5,0.0,1.2,30.0
2015-12-31 05:00:00,17.0,4.0,59.0,900.0,2.0,-3.7,1030.1,-10.8,0.0,0.7,17.0
2015-12-31 06:00:00,21.0,3.0,57.0,800.0,3.0,-5.8,1030.0,-10.6,0.0,1.0,21.0
